file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
artificial-fib41|GCX-y8|2|29768257|3:3-6,2:3-12,
|96746910|267914296
artificial-fib41|GCX-y16|8|39377|9:7-10,8:3-24,7:3-66,6:3-192,5:3-570,4:3-1704,3:2-3405,2:2-5572,
|121898|267914296
artificial-fib41|GCX-y32|5|8679|6:15-17,5:6-93,4:7-633,3:7-4412,2:7-8679,
|170235|267914296
artificial-fib41|GCX-y64|4|2940|5:31-33,4:15-468,3:14-5466,2:14-2940,
|179683|267914296
artificial-fib41|GCX-y128|3|4426|4:63-66,3:31-1956,2:31-4426,
|278402|267914296
artificial-fib41|GC8|5|8177|5:8-10,4:8-67,3:8-514,2:8-4098,1:8-8177,
artificial-fib41|GC16|4|4089|4:16-18,3:16-258,2:16-4098,1:16-4089,
artificial-fib41|GC32|3|8177|3:32-34,2:32-1026,1:32-8177,
artificial-fib41|GC64|3|1023|3:64-66,2:64-4098,1:64-1023,
artificial-fib41|GC128|3|128|3:128-130,2:128-11295,1:128-128,
