file|algorithm|nLevels|xs_size|level_cover_qtyRules|compressed_size|plain_size
pseudo-real-dblp.xml.00001.1|GCX-y8|2|11650846|3:3-19381,2:3-222948,
|37804763|104857600
pseudo-real-dblp.xml.00001.1|GCX-y16|2|2912712|3:6-85045,2:6-179283,
|11304674|104857600
pseudo-real-dblp.xml.00001.1|GCX-y32|3|2912714|4:9-222948,3:2-227928,2:2-179285,
|12314896|104857600
pseudo-real-dblp.xml.00001.1|GCX-y64|2|409601|3:16-35042,2:16-5086,
|1757636|104857600
pseudo-real-dblp.xml.00001.1|GCX-y128|2|237773|3:21-472784,2:21-237773,
|22976292|104857600
pseudo-real-dblp.xml.00001.1|GC8|7|51|7:8-41110,6:8-16515,5:8-3038,4:8-1232,3:8-897,2:8-376,1:8-51,
pseudo-real-dblp.xml.00001.1|GC16|5|101|5:16-35042,4:16-5086,3:16-1232,2:16-768,1:16-101,
pseudo-real-dblp.xml.00001.1|GC32|4|101|4:32-25383,3:32-2012,2:32-897,1:32-101,
pseudo-real-dblp.xml.00001.1|GC64|4|7|4:64-16515,3:64-1232,2:64-376,1:64-7,
pseudo-real-dblp.xml.00001.1|GC128|3|51|3:128-9178,2:128-984,1:128-51,
